years,value,prev_return,exp_return,Sector,Name,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2018,27.36493602551912,0.2758776942646168,-0.0264274797307026,Financial Services,BAC,FY,9.03748823849849,2.7877977516961323,3.914227702669242,3.914227702669242,41.030456098648045,26.27890853265984,19.449710295647005,26.27890853265984,26.629624127172782,248777760000.0,313408760000.0,8.838517781646356,2.726421252205552,6.294983805668016,6.294983805668016,0.9376340714218412,0.9376340714218412,3.434729470557936,5.598184481280366,7.930383603238867,7.930383603238867,0.1131411425201352,0.1588566437771608,0.9404654668802412,0.1059792984263797,1.1544548442412117,0.0,0.0,1.4040572707570966,0.0277154999707369,0.2449639393185774,0.4848049798897498,0.0,0.0292846867730696,0.0,0.0,0.0,0.0189485681721042,40.59995502212399,0.0,0.0123151653251987,-159.33962264150944,0.0,196374000000.0,-2089182000000.0,0.9404654668802412,85887000000.0,0.0,0.0,352.7875984963889,0.0,0.0,1.034616867360591,0.0,0.0,0.1060849901064732,0.0
2019,26.641749733372738,-0.0264274797307026,-0.1208627767408759,Financial Services,BAC,FY,9.71662850753421,2.9210372184654703,6.578669932378467,6.578669932378467,44.1196954368777,28.19977636973537,20.857142857142858,28.19977636973537,30.605931526542783,330733410000.0,427126410000.0,12.057360918702152,3.624714063390469,5.353665765576185,5.353665765576185,1.2489460745440126,1.2489460745440126,4.681145171189338,7.516126029422116,6.914003755442964,6.914003755442964,0.0829368886560326,0.1867879026796839,1.0009440731090216,0.1088953973967155,1.696223692545928,20.243100313997687,2.465831282166033,2.2521691578563616,0.0179419430289791,0.2163324826831935,0.4095940554995397,0.0,0.0283273468116688,0.0,0.0,0.0,0.0216342992415939,43.05093979681515,0.0870834945270326,0.0115976809711778,-180.84441723017943,465760000000.0,195859000000.0,-1679305000000.0,1.0009440731090216,81926000000.0,0.0,0.0,302.6519003989304,0.0,0.0,1.2060059742525575,0.0,0.0,0.1035837015218458,0.0
2020,23.421753883361816,-0.1208627767408759,0.6779578679344671,Financial Services,BAC,FY,9.771055156971164,2.044280948681625,4.340469771055157,4.340469771055157,71.00260476168715,31.179911346707488,23.302677877804687,31.179911346707488,33.18557784581639,265309492000.0,160555492000.0,14.826729182966355,3.1020191282387053,6.983115100150027,6.983115100150028,0.972100262344096,0.972100262344096,1.8772272472172853,5.524395003956921,4.225922985813176,4.225922985813176,0.0674457587819737,0.1432025658546736,1.0341890049977285,0.1001036661941455,-3.604376698895503,36.36752756068527,3.309422492401216,2.1232256622331507,0.0291244762550749,0.4318207220297306,0.4211720138434197,0.0,0.0244539437308551,0.0,0.0,0.0,0.0237466092975399,37.87032112119282,0.0461873691839342,0.0065053099674407,-212.98899259699309,683336000000.0,203973000000.0,-1844046000000.0,1.0341890049977285,78407500000.0,0.0,0.0,346.3462842577869,0.0,0.0,1.0538585704252252,0.0,0.0,0.0655640398059533,0.0
2021,39.30071620941162,0.6779578679344671,-0.1715862778599407,Financial Services,BAC,FY,10.492152637961688,3.76508542027245,-0.8469028528369421,-0.8469028528369421,77.0658048108509,31.79753452721557,23.670893527839592,31.79753452721557,36.33546442489963,377866917000.0,326371917000.0,11.816464975920946,4.240311929797,-52.53258960100097,-52.53258960100097,1.3991650818688766,1.3991650818688766,3.662450113900329,8.036341894021472,-45.37354608647296,-45.37354608647296,0.0846276785855799,-0.0190358024912776,1.1251694030348136,0.095859616624626,-1.2679749827637152,31.21976171430977,8.17095821021528,-0.2249358934267308,0.0213170289263508,0.251891925698918,0.4402163545161761,0.0,0.0217738587509952,0.0,0.0,0.0,0.0310616857248661,51.90096104219224,0.0634868280572556,0.0103124034562579,-256.6416175102728,717810000000.0,201044000000.0,-2158319000000.0,1.1251694030348136,84315000000.0,0.0,0.0,358.2826860278523,0.0,0.0,1.0187486424382382,0.0,0.0,0.1184080928365658,0.0
2022,32.55725259780884,-0.1715862778599407,,Financial Services,BAC,FY,11.179400233124934,3.241143018614673,-0.7449401292783724,-0.7449401292783724,53.95429338419696,32.16617804622467,24.039537046848693,32.16617804622467,38.03197814748096,281298096000.0,346750096000.0,10.218617262423711,2.962591848341232,-44.45994879089616,-44.45994879089616,1.0296529464086357,1.0296529464086357,3.651923075302791,6.5362883317624885,-54.80481997787261,-54.80481997787261,0.0978605983881241,-0.0224921536617866,1.1087749865481686,0.0992930816669977,1.2337794533459,20.023429377691965,2.54051634084465,-0.2298387096774193,0.0304872308840654,0.3115373437954083,0.4262032648762506,0.0,0.022624926820218,0.0,0.0,0.0,0.0301421800947867,48.43285689205053,0.0787996294695524,0.0092323666760126,-265.91469158042224,512339000000.0,204175000000.0,-2238238000000.0,1.1087749865481686,84247000000.0,0.0,0.0,311.4551342812006,0.0,0.0,1.1719183915281224,0.0,0.0,0.1007624534676442,0.0
2019,13.801603417647511,-0.322758438490428,0.6829305096002025,Consumer Cyclical,BBWI,FY,47.93183735692327,2.331956127359567,4.986185694680316,2.7085453156288133,5.11654349061967,-3.146692351980533,-9.501634904024073,-3.146692351980533,22.436025101117817,6061297602.542999,10459297602.543,9.411952798979812,0.4579056887922489,4.401813799958605,8.103339040832887,-6.975026009830839,-6.975026009830839,0.7901561987265241,5.709223582174126,7.595713582093682,13.983018185217912,0.1062478766477019,0.1234059188392562,-6.686996547756041,0.7182941903584672,2.400655021834061,1.6414904330312186,3.212987012987013,2.138198757763975,0.1098774624959153,1.0341614906832295,0.269169751454257,0.0,0.2174289245982694,-0.4567901234567901,-0.0475183198609956,-1.0661016949152542,0.0073279443982775,12.849273967820949,0.1880927274470201,0.1017216869372927,-24.053729138226338,1274000000.0,-2624000000.0,-5695000000.0,-6.686996547756041,338500000.0,714000000.0,1244000000.0,10.119740122384227,31.124370352602543,54.63180618853442,36.06811989100817,11.727144866385371,6.681089743589744,-0.7410817031070196,-2.277640379051502
2020,23.227139472961422,0.6829305096002025,1.7379401078716723,Consumer Cyclical,BBWI,FY,46.789855072463766,-1.326086956521739,4.478260869565218,2.818840579710145,5.431159420289855,-5.431159420289855,-9.181159420289855,-5.431159420289855,34.26086956521739,5167469340.0,12746469340.0,-14.118768688524591,0.4001447529812606,4.180800436893204,6.641991439588689,-3.447277745163442,-3.447277745163442,0.9870272061328792,8.469414843853821,10.312677459546926,16.383636683804628,-0.0708277061591622,0.1505572551689295,-6.056037358238826,0.8965925925925926,5.035880398671097,1.368043844856661,2.425925925925926,-3.377049180327869,0.064248083182628,-0.907103825136612,0.2688555056527799,0.0,0.1026172839506172,-0.3705501618122977,-0.035465386402354,-0.7789115646258503,0.0067368747096174,12.729857323859616,0.166915581363774,-0.0402817521461589,-33.507246376811594,873000000.0,-2534000000.0,-8375000000.0,-6.056037358238826,336500000.0,679000000.0,1267500000.0,8.648753291002013,27.90111058601134,55.50035444234405,42.20261437908497,13.08191653786708,6.576534576534576,0.2441627751834556,-1.6594202898550725
2021,63.59451675415039,1.7379401078716723,-0.4226776553017077,Consumer Cyclical,BBWI,FY,42.61471582733813,3.037589928057554,7.33453237410072,6.514388489208633,14.03956834532374,-2.381294964028777,-6.115107913669065,-2.381294964028777,35.5879928057554,9160290986.0,14712290986.0,10.847641643673397,0.7732232014289656,4.492540944580677,5.058139694091662,-13.837297561933536,-13.837297561933536,1.2418693635317486,9.610976747801775,7.215444328592447,8.123849246824959,0.0921859361553692,0.1977011432025266,-14.282477341389727,0.8171290294702273,3.626909157423013,1.974168435951876,2.3030045933284984,2.4158767772511847,0.0090608475349584,0.0982888270471904,0.2605699672597646,0.0,0.0897934491400916,-0.1118195193722413,-0.0192455556483131,-0.437619961612284,0.0042205165895423,12.75740749390446,0.0656995002918607,0.0801794530953285,-26.945143884892087,2753000000.0,-1700000000.0,-6653000000.0,-14.282477341389727,287500000.0,665000000.0,1280000000.0,8.28782842688432,34.71885173973068,64.71024636116714,44.04048698884758,10.513020497803806,5.640528672427337,-1.2756042296072507,-0.8201438848920863
2022,36.714535522460935,-0.4226776553017077,,Consumer Cyclical,BBWI,FY,29.299304832713755,4.957174721189591,5.5464684014869885,4.5427509293680295,7.356877323420075,-5.643122676579925,-8.58736059479554,-5.643122676579925,23.795661710037173,14700850000.0,18734850000.0,11.02442481327054,1.865231967516897,9.853116621983917,12.030155482815058,-9.68435441370224,-9.68435441370224,2.377062627442218,10.34282588029277,12.556869973190349,15.331301145662849,0.0907076801681535,0.0831244451851423,-3.961133069828722,0.9978426817125788,2.227023947408228,2.332558139534884,3.7326361417714473,1.1192798199549887,0.0081627933078699,0.0899901010888802,0.2342480434911418,0.0,0.1315964155326916,-0.1809651474530831,-0.034257381799662,-0.743801652892562,0.0058364428251276,25.08811998378036,0.1935159927793977,0.2548213261991209,-18.69702602230484,1719000000.0,-2310000000.0,-4534000000.0,-3.961133069828722,254500000.0,559000000.0,991000000.0,11.114617206112582,39.43582981405861,64.27586974291391,32.8396375,9.255542528735631,5.678647390691114,-0.8784453227931489,-1.003717472118959
2018,71.25799761320415,0.2191266825519477,0.1539179070782561,Healthcare,BAX,FY,20.837078651685392,3.041198501872659,3.925093632958801,2.649812734082397,3.430711610486892,14.595505617977528,6.479400749063671,14.595505617977528,6.685393258426966,35147880000.0,36792880000.0,21.642783251231524,3.158792127258021,16.76902671755725,24.83949116607774,4.50960739030023,4.50960739030023,3.306630718073156,14.344202729044834,17.553854961832062,26.002035335689047,0.0462047782113743,0.0402584736262898,0.4461123941493456,0.2223003644268269,0.6413255360623782,2.087094499294781,17.193548387096776,1.29064039408867,0.01069765800953,0.2315270935960591,-0.0043138312213534,0.0588658218747191,0.2784988172111757,-0.3249045801526717,-0.0612024804529522,-0.867515923566879,0.0103352206344926,31.60262917761769,0.1365892939991048,0.143907842268498,-7.130149812734082,3083000000.0,3460000000.0,-1906000000.0,0.4461123941493456,1802500000.0,962000000.0,1564000000.0,59.43920194122405,57.74661203907973,95.0748502994012,6.1407284768211925,6.320717131474104,3.839080459770115,0.2083654092891968,-1.2752808988764044
2019,82.22587946841591,0.1539179070782561,-0.0543183488537208,Healthcare,BAX,FY,22.322200392927307,1.9666011787819253,4.133595284872299,2.7662082514734774,6.552062868369352,15.485265225933205,6.701375245579568,15.485265225933205,11.929273084479371,42562580000.0,45188580000.0,42.52005994005994,3.74604647069178,20.22936311787072,30.229105113636365,5.399972088302461,5.399972088302461,3.977167752156311,25.60259490084986,21.477461977186312,32.094161931818185,0.0235183111550098,0.033080701404849,0.7562801319462066,0.3276534931017424,1.4878186968838527,2.3229102167182663,8.792792792792794,2.0811078140455,0.0099383073112579,0.4225774225774226,0.2895616968843513,0.0523675409258933,0.2474028472489419,-0.3307984790874524,-0.0612568209822214,-0.8821292775665399,0.0107375462066537,26.17632841059069,0.0703786915903848,0.0731083844580777,-9.228880157170924,4273000000.0,3411000000.0,-2778000000.0,0.7562801319462066,1854000000.0,948000000.0,1653000000.0,60.90829079387432,49.32282987426147,91.40206029389486,5.992616033755274,7.400224215246637,3.993345432546884,0.1269982238010657,-1.3673870333988212
2020,77.75950546264649,-0.0543183488537208,0.013357520185327,Healthcare,BAX,FY,22.93320235756385,2.165029469548134,3.669941060903733,2.277013752455796,7.328094302554027,17.070726915520627,7.540275049115913,17.070726915520627,13.63064833005894,40842160000.0,43916160000.0,37.06185117967332,3.4988571918101603,21.864111349036403,35.23913718723037,4.70044423984348,4.70044423984348,3.762199948599332,30.796746143057504,23.509721627409,37.891423641069885,0.026981922601547,0.0283775392878339,0.7830590401657268,0.3398771167390979,2.155680224403928,2.523552355235524,4.5,1.6828828828828828,0.0115811700458545,0.4292196007259528,0.2115137496787458,0.0446329135612096,0.2441680403616564,-0.3795503211991434,-0.0607384562665981,-0.8614823815309842,0.0111368114452154,28.83693991863544,0.0321674806297296,0.0728306126495274,-9.916011787819253,5078000000.0,3838000000.0,-2882000000.0,0.7830590401657268,1986500000.0,967500000.0,1784500000.0,64.9451726205774,53.724950606830376,98.69319785492522,5.620125180548869,6.793863854266539,3.698329853862213,0.1268270226723443,-1.3929273084479372
2021,78.79817962646484,0.013357520185327,-0.2904658951892555,Healthcare,BAX,FY,25.46613545816733,2.557768924302789,4.426294820717131,2.946215139442231,5.878486055776892,18.08167330677291,-16.94621513944223,18.08167330677291,36.85657370517928,43091680000.0,58450680000.0,33.5604984423676,3.370750938673342,19.393195319531955,29.135686274509805,4.747348242811501,4.747348242811501,4.572174593241552,35.02137807070102,26.305436543654366,39.52040567951318,0.0297969352784574,0.034322170776354,2.017186295031398,0.5462247546314251,9.202516476932296,2.0944287063267235,4.057291666666667,1.715830115830116,0.012299358019924,0.4127725856697819,0.2251251564455569,0.0417709637046307,0.5258792995435697,-0.3343834383438344,-0.0581195244055068,-0.8348314606741573,0.0114205256570713,32.25828105894403,0.0243610043397291,0.0807902850311457,-36.23057768924303,4636000000.0,-8507000000.0,-15528000000.0,2.017186295031398,2395000000.0,1144500000.0,2184500000.0,77.45971526908635,59.22515952597995,116.59656205235058,4.712126796903797,6.162921348314606,3.1304525071341214,0.1414564283353531,-1.4800796812749004
2022,55.90999584197998,-0.2904658951892555,,Healthcare,BAX,FY,29.98611111111111,-4.803571428571429,2.4027777777777777,1.0555555555555556,3.4087301587301586,11.573412698412698,-15.359126984126984,11.573412698412698,34.93650793650794,25688880000.0,41183880000.0,-10.61085501858736,1.6997869383974062,21.212947976878613,48.28736842105263,4.404059660552032,4.404059660552032,2.725063190630583,48.22468384074941,34.00815854665566,77.4133082706767,-0.0942431121948485,0.0207093497264185,2.950968626778673,0.6085127443702054,18.14402810304449,1.688303477344573,-1.389873417721519,-0.5002065262288311,0.0223053710399207,-0.2366790582403965,0.2555415867134255,0.0400317607357903,0.4820588963127938,-0.5606936416184971,-0.0449282075034738,-0.4839629365645046,0.0101899027327466,35.36747909882923,-0.0239116836708892,-0.1652446931950037,-34.2281746031746,3266000000.0,-7741000000.0,-14381000000.0,2.950968626778673,2732500000.0,1192500000.0,2585500000.0,66.46463309733343,42.788699053108274,102.1068340881021,5.491642441860465,8.53028972783143,3.5746872700515087,-0.4150522887022115,-1.3472222222222223
2018,237.27990883275083,0.3353439926096344,0.0001426399752739,Healthcare,BDX,FY,61.86472824109555,1.203774665768674,11.089435425811097,7.625196435898031,4.47835140930661,81.26059592651943,-73.72442462667503,81.26059592651943,85.93248024029046,68303630520.0,88658630520.0,219.62582160771703,4.273517519864856,23.840708732984293,34.67189366497462,3.253483400971706,3.253483400971706,5.547058156791591,22.98642222452684,30.94542077486911,45.00438097461929,0.0045531986752729,0.0288418051134655,1.023863961131752,0.3987644701691896,5.277417682136376,1.0270232815964524,2.1203966005665724,9.212218649517684,0.0135717529645596,2.9807073954983925,0.0,0.0629418757429769,0.742820569902048,-0.31239092495637,-0.0559969968091096,-0.4524772497472194,0.0201464055559031,46.91415085862907,0.0093413074748577,0.0224338166342061,-111.42947273895508,195000000.0,-19047000000.0,-25499000000.0,1.023863961131752,2031500000.0,951500000.0,2134500000.0,52.95845585935056,46.28941635133586,102.58169934640524,6.892194911599828,7.8851717902350815,3.558139534883721,0.014813756311327,-3.464238989913065
2019,237.31375443307977,0.0001426399752739,-0.087048018626373,Healthcare,BDX,FY,64.05055882167717,4.519472629406949,12.335937586823883,8.790744712772696,2.0967389411838795,78.44989497782865,-63.62824744483095,78.44989497782865,74.19714532327195,68284781280.0,87138781280.0,55.97113219672131,3.949380062463852,20.505940324324325,28.775719039190896,3.2244785040374,3.2244785040374,5.039836973973395,19.2147257508269,26.167802186186183,36.72093606405394,0.0178663528993,0.0347515208442943,0.9156159984889268,0.3740210640021604,4.157442116868798,1.186852447302608,2.7543035993740217,2.729508196721312,0.0144102387318944,0.8065573770491803,0.0001156737998843,0.0614227877385772,0.7419273947764361,-0.2873873873873874,-0.05534991324465,-0.4247669773635153,0.0150954308849045,89.316423156513,0.0455113681874137,0.0911876821885043,-100.23690186446768,1046000000.0,-17286000000.0,-24021000000.0,0.9156159984889268,2327000000.0,1099000000.0,2515000000.0,49.29294389820706,44.276827371695184,104.56954010219953,7.404710920770878,8.243589743589743,3.4905001938735944,0.0576096708693393,-3.5451928740511884
2020,216.6560623168945,-0.087048018626373,0.1293541151873019,Healthcare,BDX,FY,61.35763215531364,3.1329421337701766,12.685906420380611,9.782378813568435,10.198192643679809,85.223912162913,-48.95849389363052,85.223912162913,66.16816801746418,64910972280.0,80016972280.0,74.26884700228834,3.792193274522405,18.341614094376943,23.785625606449248,2.730219654258675,2.730219654258675,4.674707733831863,20.12499302816901,22.610051506075163,29.3209865445218,0.0134645957270507,0.0420421987861803,0.7541955835962145,0.3319817818262608,3.799295774647888,1.5402713377983857,2.810606060606061,4.049199084668192,0.0158062645491465,1.173913043478261,-0.0004089501665011,0.0640299117836069,0.6930496926608902,-0.2288782141847979,-0.0473213764094175,-0.3760445682451253,0.0142548343751825,77.50829418486883,0.0315726157552955,0.0527172929609747,-86.82622924963526,3146000000.0,-13658000000.0,-21268000000.0,0.7541955835962145,2366500000.0,1223500000.0,2661000000.0,51.13454460477888,51.842243186582806,104.9470649895178,7.138031693077565,7.040590405904059,3.4779438570907764,0.0367613038906414,-2.903527606812178
2021,244.68141555786133,0.1293541151873019,0.0004657152792724,Healthcare,BDX,FY,69.99253339232875,7.2315478001161475,16.063576781615552,11.808301761566328,7.933270650701031,81.845773070435,-44.9655706424048,81.845773070435,62.49481485578386,71112776160.0,86439776160.0,33.99272282982791,3.512088905570921,15.30294300839251,20.81755742388759,3.003453822697132,3.003453822697132,4.269052556301857,16.722727057457924,18.601199948353777,25.30438412177985,0.0294180611834519,0.0480363752402828,0.7437597668623559,0.3269223629005309,2.9651770168311087,1.3338364020525204,5.968017057569297,2.22131931166348,0.0147371549332015,0.5009560229445507,4.938759383642829e-05,0.0661299881469774,0.681023279991089,-0.2649020873681945,-0.0607961280126432,-0.5415750109986801,0.0117048597392335,115.39978966366,0.0632580271253247,0.1217553253404725,-84.99574818174275,2212000000.0,-13007000000.0,-21351000000.0,0.7437597668623559,2447500000.0,1574000000.0,2804500000.0,45.01209996048992,60.47916089086036,96.67221144071712,8.108930716860232,6.035136642498606,3.775645498953245,0.0883557883177767,-4.255275020049225
2022,244.7953674316406,0.0004657152792724,,Healthcare,BDX,FY,66.20936474798688,6.241995754460448,9.238434413431344,5.824459220013684,3.55783231873125,88.77388115997965,-40.80981035420431,88.77388115997965,57.76389887896704,63507664150.0,78566664150.0,35.69851835300731,3.365535990990991,24.119887637675653,38.257629006024096,2.510085140903522,2.510085140903522,4.163575206677265,17.07228686440678,29.839219198632737,47.32931575301205,0.0280123670711324,0.0261385774806519,0.634955140113039,0.3034911399100767,3.2722729248152977,1.0422481116374345,5.733668341708543,1.480044969083755,0.0170373137554611,0.6082068577852726,0.0,0.0665606783253842,0.697699021422904,-0.3695404481579947,-0.0515633280339162,-0.4365186182144459,0.0123476417594064,111.65947903971391,0.0495367261198459,0.1111736032995875,-81.97663198891247,330000000.0,-11631000000.0,-19492000000.0,0.634955140113039,2344000000.0,1746000000.0,3045000000.0,42.38023317435082,59.66852689310113,113.22620994900414,8.612505705157462,6.117127722189523,3.2236352357320097,0.0703134263467847,-3.4139751934176594
2018,31.94818707516319,0.2389196023301483,0.3968632007724495,Financial Services,WRB,FY,27.076309468372543,2.247668358340108,2.1755814963022595,2.0006787741024,3.8467654309294734,19.07530972357056,-0.6069924256176713,19.07530972357056,10.336673708728735,9364326257.475,11336243257.475,14.61465606263139,1.213197095356379,15.098905766495916,16.418877645531868,1.722063781717263,1.722063781717263,1.468669182819608,10.380509726917689,18.278396542843502,19.87632488305201,0.0684244634779279,0.0609055028966692,0.5129818746412875,0.1120469785138378,1.80566905051874,20.180027012614968,6.113573178102237,0.967928159076331,0.0272257707591603,0.3978952756851747,0.0,0.0,0.0069504000586118,-0.0803935511021462,-0.0064596219216714,-0.3802971595936175,0.0047405540661026,31.05940802803808,0.0933528849754987,0.0259171846066851,-72.7301399379632,4927675000.0,-173037000.0,-19711385000.0,0.5129818746412875,3917154000.0,251688500.0,0.0,193.31113793767307,0.0,0.0,1.888147800969867,0.0,0.0,0.1178312903387753,-0.1749027221998595
2019,44.62724685668945,0.3968632007724495,-0.1158612511662556,Financial Services,WRB,FY,27.72940370451932,2.3837277992750354,3.998115931390541,3.786789148603727,5.258369074709088,21.234882883638665,20.793580883869367,21.234882883638665,9.71636902577224,13178899736.099998,14781468736.099998,19.32548674979177,1.6612942885783035,11.522102107724036,12.165108273056555,2.1693879948588783,2.1693879948588783,1.86330953871788,13.225194028765069,12.923202656512148,13.644399093263768,0.0517451390977655,0.082202309881188,0.4323136413386208,0.0801629154957134,1.4338416802737826,16.852356555670887,6.54647380531781,1.6772535574768603,0.0233851843607091,0.4519300705043229,0.0,0.0,0.0051783526958403,-0.0528565920581783,-0.0076210359601916,-0.5331916357254359,0.0062113390658233,33.74772680480539,0.0925585416416453,0.0209235864941333,-75.89839487141843,5711826000.0,5948690000.0,-20571288000.0,0.4323136413386208,4327897000.0,308615500.0,0.0,210.16883335764132,0.0,0.0,1.7366989870419305,0.0,0.0,0.1122552835509953,-0.2113267827868136
2020,39.456678199768064,-0.1158612511662556,0.1871684388495547,Financial Services,WRB,FY,28.88361758433017,1.8926408593867023,5.765929825312248,5.6297925003388185,10.692520311285158,22.507550305650067,21.95596427781701,22.507550305650067,10.256828086994355,12415492080.0,12768460080.0,23.395880829894285,1.5330489635073483,7.67959398423689,7.865298764978476,1.9673398214680164,1.9673398214680164,1.576632997314832,12.922378530678916,7.897922094952267,8.088906396201493,0.0427425668334847,0.127140752040172,0.4318522431855729,0.0780166783510354,0.3572228817444582,19.0577249814608,5.666540451849047,3.046499707916408,0.006777580740078,0.1585674713098535,0.0,0.0,0.0048565370393536,-0.0236106454809406,-0.0047133058930708,-0.2826120756672713,0.0061317058509893,30.959182166950683,0.0713881866492436,0.0152653428820905,-77.63115579950497,7694830000.0,6156145000.0,-20485959000.0,0.4318522431855729,4845365500.0,393219000.0,0.0,230.88866455551,0.0,0.0,1.5808485042029732,0.0,0.0,0.0840891538032725,-0.1361373249734294
2021,46.84172306060791,0.1871684388495547,0.3880041378496022,Financial Services,WRB,FY,34.17507479364164,3.685578344086797,7.872209205925819,7.632026096673035,9.047637241826768,23.98086364127888,23.422405651876147,23.98086364127888,12.306700789388314,15238314381.0,16936539381.0,14.903142701640112,1.6072152096714432,6.977291705948798,7.196870045287677,2.290438777419728,2.290438777419728,1.786330365140835,10.918051071979743,7.754871883852789,7.99892100230807,0.0670999412687599,0.138949292360055,0.4910660751951259,0.101774227096595,1.094751818220497,15.495075536914054,9.65864927299905,2.1359494958385903,0.0233448392719572,0.3479114710168314,0.0,0.0,0.0052849224979068,-0.0305102548687331,-0.0070280200029722,-0.5138261285297883,0.0049234320878041,44.59400647450179,0.1151650101034233,0.0320213772734186,-67.84104458782396,7464674000.0,6498078000.0,-17453749000.0,0.4910660751951259,5296244500.0,470552000.0,0.0,210.56345347330307,0.0,0.0,1.733444213510098,0.0,0.0,0.153688307444554,-0.2401831092527845
2022,65.01650543212891,0.3880041378496022,,Financial Services,WRB,FY,40.43343984688002,4.978064697517747,9.258582811128592,9.06868231388515,9.498773562292405,24.3244932496364,23.72729648433205,24.3244932496364,10.696656267628352,20133058815.0,21520906815.0,14.577954367725706,1.7948015374111126,7.83813262573756,8.002265101831536,2.9834126144060487,2.9834126144060487,1.9185240053670047,11.314674448682595,8.378444795305153,8.553891544643708,0.0685967300195362,0.1249646178019174,0.4204289296969977,0.0837401502107616,0.7296648063784316,83.09424123916878,14.160515133385491,1.859875950536616,0.0116818811369473,0.1702979301436141,0.0,0.0,0.0054753222816092,-0.0205107521439661,-0.0046966198760874,-0.9429410080183276,0.0044048417868301,52.19674583197723,0.1551106255182369,0.0409866397565793,-71.36067721709479,3211773000.0,6582652000.0,-23861871000.0,0.4204289296969977,5854764000.0,519055500.0,0.0,203.0398766063061,64.47492575565464,0.0,1.7976764274129962,5.661115475855952,0.0,0.2046523496472906,-0.1899004972434438
2019,59.02613609715512,-0.1209322902555304,0.6496811132974285,Consumer Cyclical,BBY,FY,155.13386396526772,5.296671490593343,8.712011577424024,5.748914616497829,7.163531114327062,11.960926193921852,7.3842257597684515,11.960926193921852,5.285817655571635,16161108000.0,15569108000.0,11.039008196721312,0.3769003008465682,6.7114235880398665,10.170615481434863,4.888417422867514,4.888417422867514,0.3630940087222183,5.70088172830465,6.465576411960133,9.798054122089365,0.0905878483084204,0.098322466504153,0.4198427102238354,0.107588559026432,-0.2167704137678506,1.180620258219087,26.02739726027397,1.644808743169399,0.0307528419462328,0.3394808743169399,0.1863383007999253,0.0,0.0980544143864816,-0.3401162790697674,-0.0191002588679773,-1.0636363636363635,0.0028685370461064,37.75506161271404,0.3138698518844828,0.1258164317634926,-15.011758321273517,1357000000.0,2041000000.0,-725000000.0,0.4198427102238354,1032000000.0,5065000000.0,5309000000.0,8.640010261433336,58.29044899447111,59.97584907953095,42.245320197044336,6.261746243104432,6.085782954335367,0.4428312159709618,-2.963096960926194
2020,97.3743019104004,0.6496811132974285,0.0479667527602838,Consumer Cyclical,BBY,FY,164.7338618346546,5.8172895432238585,9.68289920724802,6.878067195167988,8.41449603624009,13.133257833144585,8.048320120800302,13.133257833144585,15.602114005285014,22434381000.0,24274381000.0,14.558326411421154,0.514101952426784,8.746347368421052,12.31305214050494,6.448514228226502,6.448514228226502,0.5562670379027453,8.48161460517121,9.463696296296296,13.322931394072448,0.0686892141129278,0.0812146321309244,1.1695889623455016,0.2609839009685075,0.6429070580013976,1.0988833746898263,31.390625,1.6645035691109669,0.0234907305889117,0.3419857235561324,0.0,0.0,0.0631133346161246,-0.2896686159844054,-0.0170264448416517,-0.915024630541872,0.0032769604473165,41.46081496880317,0.1501422095059365,0.1054973642774012,-24.289354473386183,797000000.0,2495000000.0,-3255000000.0,1.1695889623455016,1082000000.0,5272500000.0,5291500000.0,9.610545854530455,57.46114915153319,56.22238761536171,37.97911227154047,6.352118003025718,6.492075763432547,0.4429433745329117,-2.80483201208003
