years,value,prev_return,exp_return,Sector,Name,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
2018,104.49408039293792,0.24533800987926857,0.34174537710700137,Healthcare,DHR,FY,0.08528781158447765,0.08973264655383861,0.1266384218191447,0.1266384218191447,0.06372135949600738,0.055865921787709424,0.059490084985835814,0.006898534061511929,0.005806542982580371,0.13780243043819793,0.15647823336592098,0.17776922538660694,0.428319312042713,0.0337057498606026,-0.03603958468252961,0.9724120351431021,0.11443738304041158,0.05414488294657727,0.834177169460316,-0.02282199673007554,-0.2132481658276515,1.622450018469456,0.2521230392953717,0.18671863937383568,9.32754354370165,7.263999653710585,0.21958053785825896,-0.00914305184848657,0.037646675358539765,0.02537911105585162,0.06308835649351327,-0.07430075745336007,0.09071580439404678,0.07109640049648325
2019,140.2044493022718,0.34174537710700137,0.45139109652423226,Healthcare,DHR,FY,-0.09962800985271202,-0.10114251244699336,-0.03948528115635466,-0.03948528115635466,0.13478441284092196,0.08730158730158744,0.08288770053475925,0.020553811019126463,0.02154322725992678,0.6972335186732971,-0.017503729487817008,-0.014912515224430383,0.4368108733069719,-0.11667016168356946,0.02561829773316284,0.9688390905686891,0.03258250051353503,0.08469084666256564,1.3435636871342573,0.1369869570085087,0.13876606848529938,1.335316085337994,0.27164708660005554,0.272149095622412,15.145974968531721,2.237860760232302,-0.18007946634768465,-0.08545392022008252,-0.14753154285115963,0.29789578215648355,0.05127007307085565,1.2308450458404772,-0.08544509421702404,-0.13655536842755828
2020,203.4914894104004,0.45139109652423226,0.582053683827255,Healthcare,DHR,FY,0.24414469239745185,0.24953674489417751,0.29412124548846885,0.29412124548846885,0.21202047736187754,0.20924574209245728,0.20740740740740737,-0.012307692307692308,-0.009372846312887664,-0.17055607912365903,0.5710092114586497,0.6335454298724406,0.5611624324649085,0.07125900847864576,0.19782811919810975,1.7548333178314408,0.6141815040615067,0.7587488087852751,0.8808356516570706,0.07350359461611562,0.44147764085458796,1.6826062629290606,0.6593242972575403,0.4864587793042838,9.89438263334225,0.716876727697896,0.6017527772032062,0.26746882246036224,0.4076030215562243,0.2267886136955233,0.33005379740575935,-0.024165750077085567,0.19715808170515098,0.23400676413220478
2021,321.93446044921876,0.582053683827255,-0.14948560681921963,Healthcare,DHR,FY,0.32171064440854424,0.4390380761523046,0.7643583077286693,0.7643583077286693,0.7643993417443774,0.7645875251509054,0.7607361963190185,0.0118946474086661,0.025184360651175734,0.19232181742472318,0.34632731958762886,0.3040428281336533,0.7320130591403523,0.6874700327325813,0.451564625293318,2.0113118578035296,1.2955058045798367,1.0373583410469953,1.8021616858820726,1.4366008564251465,1.3791801477959675,1.5281561214199555,0.8992461721558463,0.5694863668514831,10.449137113456748,-0.18912804114692544,0.6785029907560559,0.14487021013597035,0.20724258289703315,0.09221254973017687,0.1224681810928102,0.04584040747028863,0.2922848664688427,0.18880510440835266
2022,273.80989227294924,-0.14948560681921963,,Healthcare,DHR,FY,0.068515940651207,0.05553698752228164,0.1638312123241795,0.1638312123241795,0.12062801181408363,0.1174458380843787,0.12195121951219522,0.014693534844668345,0.00040716612377850165,0.086461910077651,0.019262981574539362,0.04289354473386184,0.6481099772152294,0.6475617670968723,0.7325924637611341,1.3855242867495634,1.3505556321821526,1.1258067325715493,1.881797575674936,1.7758505458133096,1.363069284873174,1.5184713129543745,0.8232760791025281,0.6314312286980567,8.05368735857634,1.074930151740034,0.0744718068220684,0.061973655797883824,0.12396096855800506,0.01401711867666859,0.09276185077291303,-0.11268939393939394,0.001722158438576349,0.038789948767992195
2018,103.22673918071546,0.47668463577042197,0.08391517682275618,Consumer Cyclical,DRI,FY,0.12690022593512035,0.11214476870141456,0.13180811808118081,0.13180811808118081,0.24399916510123149,0.2493506493506492,0.24473684210526334,-0.002413515687851971,0,0.12597086256515755,0.11267918657628626,0.001547455295735901,0.3806320662637552,-0.01707100365170709,0.23021876967245947,0.5441705257423043,0.09730854313704831,1.1893365180467088,0.7890397838059727,0.5052980288043607,-0.13490645388619874,0.7635937832659142,0.10866715222141286,-0.031373473323334025,2.517967326321174,0.2631337297918592,0.1575992667044496,0.10276679841897234,0.1475684740078256,-0.006286108789651539,0.04682399961935581,-0.010783685671578048,0,0.05530761874402295
2019,111.88902925190173,0.08391517682275618,-0.242436969355451,Consumer Cyclical,DRI,FY,0.05325429140728456,0.05935602154233986,0.08568075117370892,0.08568075117370892,0.1969798657718121,0.2016632016632018,0.20295983086680758,-0.004032258064516129,-0.004761904761904762,0.1875636828545416,0.2577649056226905,0.3452360515021459,0.3118463024952004,0.4361756890243053,0.26619304444857733,0.7908310772211323,2.25111166068756,0.669884995264511,1.1324384826406941,1.6440387373853114,0.9624757894736841,0.6574648711058227,0.17664221574560723,0.2644240724762726,2.743500591489894,0.3642671474973353,0.4262098198516425,0.054958183990442055,0.00974184120798831,0.0773731168641217,0.09453555662297862,0.0012951969778737184,0,-0.001963449629965262
2020,84.76299209594727,-0.242436969355451,0.6804361245775663,Consumer Cyclical,DRI,FY,-0.08266356457980824,-0.23829096809085992,-0.005045045045045045,-0.005045045045045045,-1.0689655172413792,-1.069204152249135,-1.0702987697715292,-0.006477732793522267,-0.0215311004784689,-0.12513110708448616,-0.4352072415435922,-0.7226901480347115,0.24602356497854672,0.20121667420935527,0.10299593693239592,-0.10473248797835837,0.571731061726857,-0.19927180172966785,-1.138087106845059,-1.0721703875624387,-1.1040316526657818,0.3973529414295908,0.03972398758104788,0.12366117714541577,1.6135982070089654,0.2027022564779612,0.16984152986795079,-0.4360135900339751,-0.001929570670525808,0.6878393972305186,-0.019309810246902894,4.901800150910855,0,-0.07021791767554479
2021,142.4387939453125,0.6804361245775663,-0.12286086174023148,Consumer Cyclical,DRI,FY,-0.07823848134342697,0.060423175234308436,-0.2168296510925993,-0.2168296510925993,13.790650406504065,13.075000000000001,12.924999999999999,0.06275468622656886,0.07416462917685411,-0.4085117702708105,0.6786166174609869,3.256327657616199,0.006544201766071486,0.013996618179453345,-0.15311479091668284,0.4033175296816772,0.4993967543015755,0.133924670933921,0.3860715716366832,0.6395259713701432,0.0040505208547782995,0.5242052771762791,0.40798229596198327,0.2188052407195592,0.21107440616643067,-0.2619725687725029,-0.385465895637029,0.36947791164658633,-0.0778153697438376,0.07138476387729864,0.13546200829715646,-0.08343226607733192,0,-0.20686848958333334
2022,124.93864097595215,-0.12286086174023148,,Consumer Cyclical,DRI,FY,0.3382248718055613,0.335788416471376,0.7915831663326653,0.7915831663326653,0.5140632448752582,0.5445134575569358,0.549266247379455,-0.019938650306748466,-0.021244309559939303,1.8354088554580748,0.05201005025125628,-0.07341334198291707,0.2256128944897207,0.30627703629379965,0.0934839626213759,0.6787526172306694,0.35759502751218575,-0.03617845445442768,1.0398473561311792,0.9342644610444271,0.29063888987602854,0.2148538110069513,0.017271211180635324,-0.11216306355132294,1.5597688158627714,0.9619540564378348,0.4672522127852818,0.05571847507331378,0.41823899371069184,-0.0488264937453665,-0.20268713740303657,-0.03168403642667836,0,-0.04288939051918736
2018,69.37368332712273,0.17681246852672605,-0.14067217137242172,Healthcare,DVA,FY,0.048564381223087955,-0.008431920989399773,-0.1582844896304244,-0.1582844896304244,0.19056143745347473,-0.1877192982456141,-0.18505338078291816,-0.09457657856430793,-0.09921137989597234,0,-0.07119928239234706,-0.217219334683032,1.4811021138634588,0.19172038109571032,0.026585256726977417,2.9240931994268324,0.22807484249789192,0.4113788282409168,1.6001436395226485,0.53321120171933,2.633707895365543,1.3356543653850603,0.027071015970253683,-0.05676577713862503,0,0,0,0.12161710048481383,-0.4093421856005809,0.00855274167832257,-0.1278758859816683,0.08204434958817965,0,0.06712993855413307
2019,59.61473665739361,-0.14067217137242172,0.45361708273629064,Healthcare,DVA,FY,-0.0014355294952998509,0.08246435869328815,0.07700298330606938,0.07700298330606938,0.026456881472462213,0.14254859611231105,0.15065502183406101,-0.10308275328822476,-0.10763532097119187,0,0.16973820866541736,0.6645069101162266,1.5218033416291572,0.2335902530543792,0.016699082039081662,3.2046377132915764,0.9680531378909903,0.38937733452219253,1.5953519991769416,0.5543649752601905,0.2132904257186675,0.351649896532973,-0.4281401835625643,-0.3958035243858942,-1,0,0,-0.03836141405696578,-0.08783676814334007,-0.09413052219300928,-0.357732124572603,0.106286581082804,0,-0.028307619683404173
2020,86.6569995880127,0.45361708273629064,0.4353370380376915,Healthcare,DVA,FY,0.01423587820638735,0.0253302107027243,0.031228910794448058,0.031228910794448058,-0.046041769165985395,0.22117202268431,0.19734345351043645,-0.21793778634606345,-0.20277384744021118,0,-0.045034272602908286,-0.0010123992099916603,2.035914191139003,0.4822328152405482,0.6721097432361993,2.9939753875933963,1.2476380831657383,0.6336296278968786,2.231633012387566,4.072550795370614,0.8355933643768712,0.18508569113706053,-0.4976340388575764,-0.5355072386525418,-1,0,0,0.058026997069496954,0.1396236817119113,-0.018651184300929203,-0.1707519569959081,0.0016128388594576245,0,0.13076264918717462
2021,124.3820011138916,0.4353370380376915,-0.28225548140221934,Healthcare,DVA,FY,0.005903847106177305,0.023692367555111733,0.060623048253430234,0.060623048253430234,0.2647322663454156,0.43962848297213636,0.41045958795562615,-0.12159736888235932,-0.1033656002544384,0,-0.024331136295191378,-0.01155703353118889,1.9937524191973808,0.5099165284219073,0.6534240187803628,1.9437662420437245,0.8844104767676657,0.768852424988933,2.6826267688089716,1.1308741343569928,1.0099319912904634,-0.36517348149137213,-0.6885357529112607,-0.6689098855699976,0,0,0,-0.011609298099368507,-0.037599104143337066,0.007827169836376527,-0.37835054335433077,0.06979462426693799,0,-0.04188014594608459
2022,89.27449951171874,-0.28225548140221934,,Healthcare,DVA,FY,-0.0007662583312196607,-0.06747563270232447,-0.25498812153312894,-0.25498812153312894,-0.214889876846032,-0.1118279569892474,-0.0988764044943821,-0.11629763375463271,-0.12836977480263398,0,-0.18970974832148724,-0.25458911084208213,1.928724003795853,1.1651535002169833,0.6792740642870077,1.934975146184644,0.6637842745396615,0.2436262962841682,1.9595619702586242,1.348042800071569,0.5603340521837901,-0.6091001047107342,-0.6919237495678829,-0.44999868883689853,0,0,0,0.058137537813606095,0.015768700897345198,-0.011286168585347254,0.06692455681182835,-0.012756309889146365,0,0.13373824074422652
2018,138.9771334999486,0.26200954491179074,0.10825871905179918,Industrials,DE,FY,0.2715279781285634,0.23672146501367905,0.706157936943401,0.706157936943401,0.09693853920615071,0.08579881656804735,0.0838323353293414,0.00970266040688576,0.012372409526755336,0.04457686727278049,-0.17251568324393127,-1.8784713375796178,0.7485894755563984,0.17531959164026928,0.33815404742390265,0.24808679924561125,-0.3319329860274142,-0.49673328185181753,0.5417788124450645,-0.2003171094047252,0.2624523683218181,1.3090335917117462,0.3132613194604219,0.7309800525768613,1.403067549934953,0.27827593194720457,0.020796436888538664,0.08661888952765646,0.5750512295081968,0.06569300903075564,0.1697164209719261,0.05522828239442423,0.21196168750456973,0.11584091467912466
2019,154.0226199501439,0.10825871905179918,0.3604140337258981,Industrials,DE,FY,0.060416571001018333,0.2421902247023068,0.3739362754799129,0.3739362754799129,0.3735010977875359,0.4005449591280653,0.40193370165745856,-0.018908865468071915,-0.020470516345860067,0.19282045611653587,0.8744163050046696,0.9672508408567888,1.2785355676329522,0.2571515573666117,0.48298787000589727,1.2964317119746727,0.10986956508297625,-0.09731278961964906,3.974877809035757,0.1800388746410496,1.1258865716933366,2.1639615163031096,0.4443748448783254,0.7432702390990414,1.6609989514860404,0.3760114805301305,0.23358294793411716,0.11743279365123332,-0.028297284111237598,0.041407542648485195,0.03057869493905084,0.07283410994336939,0.0756515444015444,-0.021897810218978103
2020,209.53453369140624,0.3604140337258981,0.6768221773533214,Industrials,DE,FY,-0.09470681135055276,-0.04837157067222846,-0.07634137558516385,-0.07634137558516385,-0.15431909007070396,-0.1468871595330739,-0.1438423645320198,-0.009478672985781991,-0.012476606363069246,0.023487089457955072,1.1931418522860493,131.45945945945945,0.857835850970199,0.32190026139490846,0.2440132227245808,3.434558165076732,1.1289124647397346,2.4667766665173128,0.994986980001796,0.5089587135599073,0.2985274965047239,1.7815734415620457,1.0414707104007987,0.3795316759047432,1.6741743896264119,0.24622538270771316,0.2752573962273605,-0.011551523264172926,-0.16334728033472803,0.028488857843338676,0.14437913283643228,0.014646843428773107,-0.07795849691531127,-0.02083920022528865
2021,351.3521530151367,0.6768221773533214,0.002493436318041553,Industrials,DE,FY,0.23871693866066404,0.25668043496586024,0.6754385964912281,0.6754385964912281,1.167575427117412,1.1824401368301027,1.1852704257767548,-0.006060606060606061,-0.0082122552116235,0.09449943871823659,0.032473606842175595,0.06608659622954216,0.8520309891628008,0.6891771316164768,0.2311323661654903,3.4488112351717204,1.076152429535542,3.3941881520608717,1.8528391418343797,2.958194218418538,1.6066136848045696,2.6305784251721733,1.8594997519235767,0.690466260720988,1.3488777336459572,0.3818670752194537,0.3362046854782927,0.11425705329153606,0.35647129425885177,0.12016087147594252,0.43336045036263915,0.05248054263228836,-0.03467153284671533,-0.027034800115041703
2022,352.22822723388674,0.002493436318041553,,Industrials,DE,FY,0.19428039251317464,0.15635900187818622,0.18545666084933102,0.18545666084933102,0.19587455978534296,0.2236154649947754,0.22590837282780427,-0.022785622593068038,-0.024522292993630575,0.2919376026272577,-0.3917939425317111,-0.8229692965410027,0.9065581854043391,0.8947574496146393,0.39204748076825097,4.247914549435665,1.2413300447823963,0.43147194197240685,2.0344155705337483,2.4654628262597096,1.278519714276628,2.861939658862261,1.2244910255843944,0.8453081979369305,1.4534890150159605,0.8032458153869961,0.44723631215751,0.15847043730728547,0.25276507889691785,0.07033311933804123,0.12497679402313462,0.07202759646368669,0.20478890989287965,0.14188590008867868
2018,55.50822549117239,0.2332632014938083,0.03953541854141318,Industrials,DAL,FY,0.07744156725826787,-0.0879179670084708,-0.13902518809290154,-0.13902518809290154,0.100083869164104,0.2560706401766005,0.27990970654627545,-0.022904447525294754,-0.040742589745490186,0.27265142987719754,0.36247086247086246,0.46857597454256167,0.32603153594509726,0.4454486533405834,0.25920862288270574,3.7829156694533532,0.9133614629093159,0.020556792015126293,1.2987103863001779,-0.5412946888292687,0.0027910775049192985,9.606317908910576,0.44435188537723763,0.4549859617064695,0,9.949476462075424,1.9204495523422915,-0.026503996634413125,-0.20617005267118135,0.13086391953764168,0.007033923743082682,0.8708399366085579,0,0.13674614305750352
2019,57.70276641845703,0.03953541854141318,-0.4535184036105271,Industrials,DAL,FY,0.05781088257797381,0.17557923550689217,-0.27830547112462006,-0.27830547112462006,0.21143583227445997,0.28646748681898065,0.2874779541446208,-0.05788712011577424,-0.059077809798270896,0.14435099423920894,0.20287995437696035,0.8965330444203684,1.1279085520383614,0.49559893105642766,0.36803999412671706,6.772277602706384,1.1901377333995342,0.3508683059532604,5.895532896967168,8.28934358020461,0.2575481510441639,79.05818364212045,1.249825395837702,0.449640741522799,0,4.013922803410016,1.22109554893635,0.23336214347450301,0.18578199052132702,0.07073640195134902,0.19739127028832124,0.04404913172384583,0,0.121529919802591
2020,31.533499908447265,-0.4535184036105271,0.30169502435534246,Industrials,DAL,FY,-0.6363307592486226,-1.5364656964656964,-4.28217952092656,-4.28217952092656,-3.5980700650304174,-3.6598360655737703,-3.6671232876712327,-0.02304147465437788,-0.026033690658499236,-0.7284366576819407,-1.4495673817707715,-2.6258211939445872,-0.2940630356829857,-0.4737001802860844,-0.5391153730992471,-2.7562993017801936,-1.5996187300310298,-1.819272164786166,-28.3873651722931,-4.429119872046067,-4.850002096691739,0.977945352432637,-0.8437322841492043,-0.8918430176033938,0,-0.09243005553511675,-0.6045060300355333,-0.5108619481429573,-0.4148681055155875,0.11656774473492539,-0.9103037320363672,1.0601564763836568,0,-0.8399339933993399
2021,41.04699993133545,0.30169502435534246,-0.24056569310970943,Industrials,DAL,FY,0.7489909330213512,0.9722523639745776,1.020851712246371,1.020851712246371,1.0226079935405732,1.0225988700564972,1.0225988700564972,0,0.007861635220125786,-1,1.8602689164249935,1.0028109627547435,0.12189159249438274,-0.10933006071620269,-0.26899038332256286,0.5170647971842363,-0.46523138631017075,-0.4945569328548653,-0.5679967006907928,-0.9243931098061718,-0.9226902575659498,4.4299390892216755,-0.6507616834891712,-0.7115320372404977,0,-1,-1,0.7220630372492837,0.5,0.005829204313611192,1.6858832224685887,-0.026246202317992573,0,0.8230240549828178
2022,31.17249994277954,-0.24056569310970943,,Industrials,DAL,FY,0.6917622662965317,44.659217877094974,5.211538461538462,5.211538461538462,3.7071428571428573,3.704545454545454,3.681818181818182,0.0031446540880503146,0,0,0.9503524364082133,-1.125,0.8269266772271201,0.35942593545203433,0.0979783375156626,2.4042038681056006,0.3702883483849832,-0.2303337701563088,0.7300564511869662,-0.5915707825413672,-0.7178821482330521,5.012509764059142,-0.48553394612207,-0.5733452986177661,0,-1,-1,0.3211314475873544,0.29690346083788705,-0.002704530087897228,0.7709856234138396,-0.11570128556983966,0,1.3129123468426014
2018,36.660709983424134,-0.339801937122458,0.3552802949712548,Healthcare,XRAY,FY,-0.0017779335904242,-0.0551519305460361,-0.2337052260716383,-0.2337052260716383,0.34793265819518804,0.33284023668639057,0.33284023668639057,-0.022231909328683522,-0.022231909328683522,0.026655939380584748,-0.1696295065625519,-0.30849412286538036,0.20766437590320622,-0.14075562247245627,-0.06962374594164256,-0.011356767338802193,-0.23921475429017483,-0.3728242859301717,-3.366727696965493,-3.052955875837124,-3.5118131142606437,1.1436153504511195,0.2848673452195112,0.36715423366374694,0.9381599387666548,0.4335170463103516,0.22648238965670991,-0.059367461806486194,-0.038838067725886695,-0.16265844137066846,-0.20838829465393938,0.00950234513004812,0,0.026512211142294143
2019,49.68553784019068,0.3552802949712548,-0.12657234903190318,Healthcare,XRAY,FY,0.010761859368336553,0.04705484089370345,0.3340996168582375,0.3340996168582375,1.2600652883569097,1.254988913525499,1.252771618625277,-0.005349977708426215,0.00044583147570218456,0.03479823399860625,0.2661064425770308,0.6353431686978832,0.2401641764462298,-0.12429130955949719,0.05120916347532703,0.16056336374350094,-0.2827331570987798,0.09750511040495473,-0.3627226254179735,-0.4827534520622393,-0.40244200099071337,0.8487684571082249,0.3941885384837965,-0.3864619137532832,0.802623969347088,0.3744884345772867,0.22369427140504,0.11411882034477845,-0.06211387543830356,-0.009681132727063429,0.00023514740138621003,-0.06178724431303928,0,0.002559478797044965
2020,43.396722602844235,-0.12657234903190318,0.37589993054309323,Healthcare,XRAY,FY,-0.17055494887322545,-0.23467738210706202,-0.12693854106835153,-0.12693854106835153,-1.3157093952073031,-1.3304347826086955,-1.3333333333333335,-0.01748095024652622,-0.023172905525846704,0.10711611162740335,0.00347661188369153,0.074720533437929,-0.011636340181806433,-0.20185130647463245,-0.12417669812124302,0.1511667643195826,-0.18462868228657633,0.10408432906501675,-1.2051800263919594,-1.2110308475521874,0.9439706983955543,0.7747824744215465,0.3576860876786574,-0.21387055481535258,0.9879007387633489,0.405109489051095,0.17617995543996054,-0.13938618925831203,-0.17037564536229305,0.08591288983947273,-0.007158905004904618,0.5480095182969966,0,-0.1673919350159559
2021,59.70954761505127,0.37589993054309323,-0.4790177091618718,Healthcare,XRAY,FY,0.2719928186714542,0.4248642124321062,0.36403508771929827,0.36403508771929827,6.072289156626506,5.947368421052631,5.921052631578947,-0.0036496350364963502,0.004562043795620438,0.04928404928404927,0.03464566929133858,-0.060218978102189784,0.08442998788675506,0.13294376571016642,0.09521091882554909,0.08095750676868882,0.16399840840735402,0.35003726765431437,0.1146062720473812,-0.022496074135990356,1.4277111173193873,0.7665367630994062,-0.37964288524410783,0.011352031811503415,1.0801273095908468,0.42154027602944016,0.20210366393572493,0.1099554234769688,0.0815450643776824,-0.013059302076643117,0.018404935105136213,-0.06938097216452015,0,0.0808362369337979
2022,31.107616901397705,-0.4790177091618718,,Healthcare,XRAY,FY,-0.07739355445777464,-0.09911054637865312,-0.5080385852090032,-0.5080385852090032,-3.2565320665083135,-3.3457446808510642,-3.358288770053476,-0.013278388278388278,-0.02134423251589464,0.14564713003127203,-0.213089802130898,-0.2854368932038835,-0.11843374849309767,0.04546841034807199,0.007722742310598818,-0.07946399592027423,-0.08565027451739259,-0.15418308053771992,-2.990130344658174,0.34769005864144553,-4.740979384855162,0.13605307011257675,-0.38668463910738904,-0.22541421363131017,1.1784124909785942,0.4138968154489396,0.3308745292948527,-0.1539491298527443,0.24404761904761904,-0.1710412147505423,-0.23392853938725564,-0.065625,0.017543859649122806,0.024500322372662798
2018,31.651507126657588,0.1945513122300504,-0.37855006616933407,Energy,DVN,FY,-0.2304824718617822,1.950473729543497,0.5892857142857143,0.5892857142857143,2.4120267260579062,2.590643274853801,2.5882352941176467,-0.049523809523809526,-0.04924242424242424,0.23435848074100968,-0.07047095221725679,0.9038461538461539,-0.37210612138747284,-0.1600004857266712,-0.32578614818072815,-0.7442640382806429,-0.5952818071757938,-0.5852570829937788,2.2692200042543185,125.64769539078156,1.175023909726191,-0.5208959536893247,-0.6353978262393366,0.07595869850070398,-0.5412555214234698,-0.6516366065464261,-0.6893382725046052,-0.47005988023952094,0,-0.3529975860586621,0.04437316387692186,-0.4285027868537382,0,-0.41722855149965127
2019,19.66982700950221,-0.37855006616933407,-0.5934149244700804,Energy,DVN,FY,-0.4205328861561394,-0.8957816377171216,-0.8645443196004994,-0.8645443196004994,-1.0257832898172323,-1.0309446254071661,-1.0311475409836066,-0.1843687374749499,-0.1892430278884462,0.15198786339725934,-0.23409763313609466,-0.3434343434343434,-0.15340554641864682,-0.6805394505486501,-0.23913520380911682,-0.5230583222983476,-0.6520352944027915,0.495060665163758,0.9652352488173384,-1.049401497441323,0.9698440525212179,-0.5934839726747241,-0.7293044683359926,0.23385962461380053,-0.4622279129321383,-0.6355234179068376,-0.20152978976508382,-0.059887005649717516,0,-0.2989369314116324,-0.22561413025162205,-0.23692618126786616,0,-0.90524635946539
2020,7.997458100318909,-0.5934149244700804,2.320974390759083,Energy,DVN,FY,-0.2237942122186495,-0.45098039215686275,-1.4147465437788018,-1.4147465437788018,-31.189873417721518,-34.526315789473685,-34.526315789473685,-0.07371007371007371,-0.07371007371007371,0.981792345585449,-0.3462095605987446,0.4846153846153846,-0.382758126738092,-0.5986137077465891,-0.5180054358687853,-0.7115251456755404,-0.725115564225918,-0.3518240747410624,-1.6522983647652083,0.8077288270958559,-4.943555676333497,-0.825112514760523,-0.5527254651317248,-0.565855527955794,0.06742686691146621,-0.290759049379739,1.818041312475198,-0.06850961538461539,-1,-0.27739301596559013,-0.463189314578253,0.0013221683561040105,0,-0.28842105263157897
2021,26.55935354232788,2.320974390759083,1.3252259815200205,Energy,DVN,FY,1.528169014084507,8.385204081632653,37.74444444444445,37.74444444444445,2.1061738104600867,1.622222222222222,1.620740740740741,0.7586206896551724,0.7586206896551724,1.9095140001525903,2.6181683899556867,13.984455958549223,-0.2738979548778093,-0.0834179407548973,-0.1441477595753728,-0.5049370994195582,1.1710360591500677,0.3636024391549975,-0.6238812832825438,1.6591685828690141,-0.30901600447369143,-0.7281651509808849,0.2091319195002241,-0.24113355000510645,1.975113122171946,3.6040212116869026,5.642422585967789,1.0980645161290323,0,1.1211662631154156,0.8255207802358379,0.4819542253521127,0,0.15680473372781065
2022,61.75649890899658,1.3252259815200205,,Energy,DVN,FY,0.5704571522202195,1.2748029355803208,1.4390686422739642,1.4390686422739642,1.138286526839673,1.1785714285714286,1.176610978520286,-0.008672699849170438,-0.006033182503770739,1.5920619241076788,0.7411716676872832,0.17738589211618258,0.2400385929041865,0.0977036081638592,0.908415288783651,0.05795818723979855,1.3422541577855271,1.5505435693952552,18.94812897221802,4.350421586874513,48.14898575287326,-0.6774058541653177,-0.036091678468196775,0.1918527588957205,5.410530220851002,20.252654372939023,13.94596533173939,0.08671586715867159,0,0.1282282996432818,0.21622709149373642,-0.005494505494505495,0,0.010230179028132993
2018,35.691578915244655,1.068897136067438,0.08031895333356287,Healthcare,DXCM,FY,0.4357689631176061,0.34911603332655966,-3.3835294117647057,-3.3835294117647057,-1.5318725099601593,-1.4827586206896552,-1.4827586206896552,0.0220162224797219,0.0220162224797219,0,0.3391304347826087,1.1576923076923078,34.05633576870472,4.197474489795918,1.3217720919213456,2.0997888034015237,40.38095238095238,1.274829931972789,0.22999352321386654,-2.438193398164635,-0.996445105820106,6.742995247978765,5.3579193865417745,1.71305864117799,0,0,0,0.68801191362621,0.5641592920353983,1.1192345979427054,0.547475499498798,2.0439724798085552,1.2513484358144553,0.23940435280641467
2019,38.55828917653937,0.08031895333356287,1.5834619886619463,Healthcare,DXCM,FY,0.43078712679333075,0.40307275192046993,1.7638217928073001,1.7638217928073001,1.7954366640440598,1.777777777777778,1.777777777777778,0.032879818594104306,0.046485260770975055,0,1.5527597402597402,1.3975044563279857,23.19792621330252,3.7005732406391023,1.362611514250216,4.886794356796777,10.00039070494335,4.135375853057334,1.9194930743338996,4.725654696565784,2.41427940349656,24.293306025359755,4.196553144245871,1.8539044750210603,0,0,0,0.26290251433612705,0.6944837340876945,0.25,0.2882618143689298,0.12588443396226415,-0.3447532343076186,0.19154343807763402
2020,99.6138744354248,1.5834619886619463,0.3854671278156685,Healthcare,DXCM,FY,0.3053523035230352,0.3742351046698873,1.1047083626141954,1.1047083626141954,3.8822947576656777,3.6785714285714284,3.4999999999999996,0.036223929747530186,0.056338028169014086,0,0.512241653418124,1.0565055762081785,22.872402372728,3.051528902099671,1.451467422714459,7.7151136629010715,7.20496368038741,3.725990235814297,6.3909759664273444,8.244085451977401,9.988976298197043,17.044086904804583,5.980161177858828,2.9813471929229003,0,0,0,0.4966818023052742,0.9590984974958264,0.7914405010438413,0.9971106889505967,0.6055686479881295,0.3159049360146252,0.2036067481093659
2021,138.01174850463866,0.3854671278156685,-0.37622701661577707,Healthcare,DXCM,FY,0.2708257642601339,0.31278806343254434,-0.4143572621035058,-0.4143572621035058,-0.6865883306320908,-0.5725190839694656,-0.5793650793650793,0.024629237288135594,0.09948717948717949,0,-0.06959629941126998,-0.8073029645697759,20.761851503441076,2.6913540823742794,1.1643057917243385,10.956312204172818,5.805256491741546,2.2751591907704602,3.3434883485876576,3.0382338664430844,2.109876382282945,13.605752105248198,5.856888685857171,2.0952219798116962,0,0,0,0.2002333722287048,0.5223689816787388,0.1335741755040205,0.20305513364493902,-0.009622179940201142,0.6787996665740483,0.30578379249234733
