years,value,prev_return,exp_return,Sector,Name,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
2020,54.529537963867185,-0.04238974511102911,0.49912091924671476,Healthcare,CVS,FY,0.9089281971072448,0.5255978199525937,0.12664269474498926,29.533505020356824,30.734043521806427,60.267548542163254,18.50755713375216,41.759991408411096,0.1825266276153119,0.051770336352742405,0.036359441173624704,0.026716932260537538,0.26294779938587515,0.031116312333398347,0.10346020262577642,0.08246096574944575,0.7348004094165814,0.7023219035295809,0.051770336352742405,0.36860195479270963,1.22558330571128,0.5290967947717387,0.5506795915327881,4.785345717234262,0.18655487876578633,3.324950640591448,12.358844632508509,19.72167355000898,11.876081314878892,8.060776961151943,1.1646663632620333,12.119938884644768,10.258212375859435,8.291825821237586,0.3655105167850676,0.05904222458746734,0.8463914276709739,0.18655487876578633,2.2414523876801358,-6.510053344275748,84.83957219251337,0.36551051678506763,1.2884563835766476,1.2884563835766476,0.3327231249023096,12.45364256860287,6.658080131069407,5.63534194768358,5.63534194768358,1.6714099236809081,0.3327231249023096,0.029349687432539903,8.976867119301648,1.2884563835766476
2021,81.74637107849121,0.49912091924671476,0.1999196782751962,Healthcare,CVS,FY,0.8849823764508089,0.545017476071792,0.13874673706254517,30.52714550290814,27.002911735669386,57.53005723857753,19.072326847535855,38.45773039104167,0.17817884297407494,0.04516433821389814,0.03567137149919038,0.027078747462437224,0.24203454894433782,0.03394864355641011,0.10536130536130536,0.07986464235556201,0.7591170825335892,0.7898127795042825,0.04516433821389814,0.32617736556809257,1.0123076923076924,0.48303643362277326,0.5030581039755352,5.270874950059928,0.24033210963302148,3.1035497835497834,11.956571568908354,19.13767538265306,13.517060810810811,9.123336873008933,1.2537006596594835,13.847611827141774,11.93707354056103,9.495830174374527,0.33185840707964603,0.06252760080928141,0.8620312072269367,0.24033210963302148,3.1216886002392754,-7.248015873015873,173.95238095238096,0.33185840707964603,1.812428105228105,1.812428105228105,0.46580936698720693,17.20202781289507,8.641984121943475,7.449660005474952,7.449660005474952,1.8128290848974054,0.46580936698720693,0.01929181900466855,10.299808904248831,1.812428105228105
2022,98.08907928466797,0.1999196782751962,,Healthcare,CVS,FY,0.9418664678214982,0.6165968796604336,0.18562865664792932,30.873670794220804,25.982667904673477,56.85633869889428,20.195433544764015,36.66090515413026,0.16837071700360037,0.05039585445952609,0.017452948673817786,0.01336880983170371,0.2599502487562189,0.018885116635636842,0.060705484756741535,0.10250474646616921,0.7659914712153518,0.34631714971386374,0.05039585445952609,0.30985434235023546,0.9960149264239949,0.4864814051529022,0.4990017425412884,7.105815478793179,0.2287083639653905,3.2144617334365977,11.822371315442147,18.07339264051759,14.047826086956523,10.488437144251098,1.4126251232066587,12.330030487804878,10.251524390243903,11.983993902439025,0.6743215031315241,0.050166373613424006,0.8314273351053966,0.2287083639653905,4.680844907407407,-5.932159882654932,89.87222222222222,0.6743215031315241,1.721682461451806,1.721682461451806,0.3791559446392964,28.36123405242403,9.090355390334572,7.557969957346851,7.557969957346851,-0.5991810011075499,0.3791559446392964,0.023776169326238817,8.783895014147722,1.721682461451806
2018,40.7081164309853,0.16911792958605787,0.19315725012866558,Consumer Cyclical,DHI,FY,10.204064134442254,1.2630541027179971,1.2630541027179971,0,306.02874634016507,306.02874634016507,18.39116477524782,287.63758156491724,0.22839805825242718,0.12404157331341797,0.1282051282051282,0.090882499377645,0.29014563106796115,0.1034602468366089,0.16253728685276703,0.15392754261177144,0.7088834951456311,1.0335658020169585,0.12404157331341797,0.22696356963711334,0.35656248608699526,0.26284265542054003,0.26284265542054003,0,0.1701888559388169,1.5710119763145007,0,19.846486313430447,1.1926984126984126,40.05983545250561,1.1383957037393904,1.4476898566117897,1.2668613913967073,3.91157727031333,0.12901458604396357,0.03393079412496888,0.8750917094644167,0.1701888559388169,0,2.4481365065110015,1.326198005351496,0.12901458604396357,1.769739993766974,1.769739993766974,0.9895476723923325,10.888209272067384,33.32645566967093,29.163705062362435,29.163705062362435,0.27171477192456445,0.9895476723923325,0.01184901785226866,8.314682135446143,1.769739993766974
2019,48.571184258711966,0.19315725012866558,0.44138491906130084,Consumer Cyclical,DHI,FY,7.252758746927462,0.8955075571361331,0.7814967836410229,4.522847284984284,300.12098331742084,304.6438306024051,16.865511737568234,287.7783188648369,0.22008878581700572,0.11286371206566286,0.12080441541758323,0.09199733983595655,0.23841340046111137,0.10370612433201339,0.1615124390024848,0.14499251524334586,0.7615395473580201,1.070356567284448,0.11286371206566286,0.21781810259761897,0.3392310071949625,0.2533028322764767,0.2533028322764767,-14.223495702005732,0.2624286638818615,1.5574050235008832,80.70137614678899,21.64179810725552,1.2161762098918631,38.06339247079187,1.1272730767752104,2.3942565754159957,1.7928073000536768,4.010466988727858,0.1380290392338585,0.05070795605045217,0.748794978141464,0.2624286638818615,0,-3.9808121374386434,-1274.4285714285713,0.1380290392338585,1.959878454031075,1.959878454031075,1.116345002813635,12.134535681186284,29.40081736526946,22.01518439636812,22.01518439636812,1.0235217052826693,1.116345002813635,0.011374892526614142,10.470862169517885,1.959878454031075
2020,70.00977249145508,0.44138491906130084,0.2602030188373208,Consumer Cyclical,DHI,FY,6.702492522432702,1.3120239282153539,1.2037886340977069,4.877185381392441,290.5479015429449,295.42508692433734,21.380226628158095,274.04486029617925,0.24311337150622073,0.13936222065766996,0.14686550703802354,0.11686713176538936,0.2019778746228629,0.1255109108886809,0.2004814189189189,0.1725470593972496,0.7957425410660409,1.053840175227867,0.13936222065766996,0.22648223642814463,0.3617652027027027,0.26565901521400703,0.26565901521400703,-19.440934065934066,0.3318936334134896,1.597322635135135,74.8382461311717,17.071848972792893,1.256247242061222,29.70762030130174,1.0739624477192091,3.8894664842681257,3.1047879616963066,8.258549931600546,0.10784850655095421,0.06999128555321966,0.7982554867754643,0.3318936334134896,0,-4.95676429567643,-46.15584415584416,0.10784850655095421,2.3346929898648647,2.3346929898648647,1.360968386744194,11.645433289800733,24.359151392315827,19.444826252110296,19.444826252110296,0.23507525803597756,1.360968386744194,0.00926101278218731,9.930458605290278,2.3346929898648647
2021,88.22652664184571,0.2602030188373208,-0.20348517337035354,Consumer Cyclical,DHI,FY,6.419153898385145,1.0427479113157971,0.9477755144215156,4.227682525509286,302.26700068344456,306.49468320895386,21.589058856637454,284.9056243523164,0.28353651950371206,0.19164908440207098,0.1928516392911407,0.15034816484363187,0.21751955641020854,0.17387647350297095,0.28050918617539383,0.2580349611704139,0.7796053245710658,1.0062747750286498,0.19164908440207098,0.2253673607901432,0.36357773821919187,0.26663513786461335,0.26663513786461335,-295.71666666666664,0.09873623531150691,1.6132670540422531,86.33571650606154,16.906711979609177,1.2075416739991869,242.35776614310646,1.156492157279136,1.4799224591525892,0.739407366380504,8.890612018831348,0.06928013793764069,0.019240878225115395,0.499625748502994,0.09873623531150691,0,-1.9985041136873598,24.401826484018265,0.06928013793764069,2.0368499647331477,2.0368499647331477,1.0917170251528396,7.261259399396523,113.56392134831461,56.73945920658683,56.73945920658683,0.09294984911653537,1.0917170251528396,0.009541063626428014,6.026454009783575,2.0368499647331477
2022,70.27373657226562,-0.20348517337035354,,Consumer Cyclical,DHI,FY,5.916196149913306,0.6587827324056373,0.5647312497221357,4.612649342891278,344.0270239685932,348.6396733114845,21.610013100683762,327.0296602108007,0.3137425328554361,0.22611708482676224,0.2278882915173238,0.17495519713261648,0.22728285515813204,0.19299135780910742,0.3019905858333806,0.29283048061115946,0.7677235015793543,1.0078331395963225,0.22611708482676224,0.39978122703954716,0.6255729185463207,0.23826149109302838,0.3848322713851209,-357.0943396226415,0.04630041701692792,1.5647881296948387,79.13022926022217,16.89031831213703,1.0609631644324589,219.10994764397907,1.1030901680663963,1.5973841342052886,1.1760022746659085,7.223485925504692,0.054033290653008964,0.01678016726403823,0.7362050551797793,0.04630041701692792,0.09260083403385584,-3.7908232118758436,3.3380867498514557,0.054033290653008964,1.22121203528508,1.22121203528508,0.707496863799283,4.043874519846351,57.27029738878142,42.1626824492702,42.1626824492702,0.09184123663933955,0.707496863799283,0.013361762435463005,3.5564697195431134,1.22121203528508
2018,104.49407999139083,0.24533798244712424,0.34174535152083707,Healthcare,DHR,FY,1.4652070639264692,0.8834865227718682,0.16271816585768872,64.02774845423014,79.35288359758249,143.38063205181263,71.15628450130322,72.2243475505094,0.5583421303976273,0.1711054139647112,0.16552556175539135,0.13325792992509927,0.1949404761904762,0.05542047770867088,0.09395556878756947,0.07917471098602033,0.8050595238095238,0.9673893883306892,0.1711054139647112,0.20363351277896827,0.3452244244073948,0.25561368655168865,0.25662961372372856,21.625158831003812,0.41292362658234344,1.6953222467959623,5.700653370013755,5.129553946753854,4.599706821632375,7.9217107359031536,0.41588877855014894,5.7407936054810165,4.804881530117043,1.1244647445047102,0.16349164434720284,0.20218167194490524,0.8369716558925907,0.41292362658234344,77.64478764478764,-6.1339026994052155,-18.09266756635178,0.16349164434720284,2.5606028127481,2.5606028127481,3.6317233197607197,27.253337357123996,21.46150729287348,17.96267329686723,17.96267329686723,4.878347386925202,3.6317233197607197,0.0059989586671471,17.06601063494399,2.5606028127481
2019,140.20444608989516,0.34174535152083707,0.4513911406618749,Healthcare,DHR,FY,5.189797449362341,4.6843535208126355,4.037286348614181,65.03570411644176,74.9715543557787,140.00725847222046,69.72727502081389,70.27998345140657,0.5574029512425256,0.18253485268911457,0.18453919636426575,0.16795171709163592,0.2641212597948749,0.04845558104172573,0.09937695321533105,0.057207849587485454,0.9101140592381932,1.0109806080626416,0.18253485268911457,0.3500086982294271,0.717828520082192,0.4154821742010107,0.41786971847914506,30.104972375690608,0.18185750905467782,2.050887659973704,5.612301811117378,5.2346804014791335,4.868513173248173,7.780668983492615,0.2885089946135409,5.526713286713287,4.6379020979020975,27.84937062937063,0.24955122664716442,0.220622965647001,0.8391790667071566,0.18185750905467782,18.6045197740113,-6.218095987411487,34.302083333333336,0.24955122664716445,3.625240332203524,3.625240332203524,6.126826381405944,36.47968885047537,33.09254847561895,27.770573944731247,27.770573944731247,4.178582541054445,6.126826381405944,0.006840826621905591,24.19900648604091,3.625240332203524
2020,203.4914909362793,0.4513911406618749,0.5820536569672614,Healthcare,DHR,FY,1.8646311807619562,1.361794109700081,0.815320183734126,66.25493627714953,85.28698134366398,151.5419176208135,76.24477520644307,75.29714241437044,0.559818704002872,0.18986716926943098,0.20171423442828937,0.16361514988332435,0.18887652947719688,0.04787227058468245,0.09168636523663432,0.0615337628528629,0.8111234705228031,1.0623965965492792,0.18986716926943098,0.2784102099499744,0.533219333098627,0.34765990255745666,0.34777759553878956,15.385454545454545,0.29277494812299565,1.9152290901775386,5.50902348578492,4.787213274768179,4.279668411867365,6.831391784181484,0.2925906960255249,8.790710846785613,7.670631549136222,8.545737751345229,0.1686780032912781,0.2785855322204272,0.8725837628865979,0.29277494812299565,564.3636363636364,-7.8482932996207335,-35.27272727272727,0.1686780032912781,3.9449597143288235,3.9449597143288235,7.039816370490038,43.02667800329127,28.959805796566364,25.26985631443299,25.26985631443299,2.056274960389852,7.039816370490038,0.003920312027769731,28.130194244604315,3.9449597143288235
2021,321.93445739746096,0.5820536569672614,-0.149485598756821,Healthcare,DHR,FY,1.430958230958231,0.8866093366093366,0.31769041769041767,57.39024887108275,87.8145378662725,145.20478673735525,81.53073645769933,63.674050279655916,0.6095134621260992,0.2534546565714868,0.2579703256035039,0.21841578107493295,0.164648591734667,0.07733458357376419,0.14242699315872207,0.09947497468152018,0.8466701763622005,1.0178164768921634,0.2534546565714868,0.26658972879399884,0.4909779263621671,0.32921957377292643,0.3292992590172698,31.365546218487395,0.3768939393939394,1.8416985852502934,6.359965450226733,4.476839237057221,4.156487170220456,7.7712401055408975,0.3540704943258319,11.696053736356003,9.885250489784495,3.6188077246011754,0.11534276387377584,0.2837741486436017,0.8451782723139507,0.3768939393939394,1044.75,-6.459041731066461,-15.141304347826088,0.11534276387377584,5.205361126486151,5.205361126486151,7.9825670050589075,36.547574382092336,33.28291987542469,28.13000071787509,28.13000071787509,0.47800380178683927,7.9825670050589075,0.003155962217024497,25.21787584158416,5.205361126486151
2022,273.80989227294924,-0.149485598756821,,Healthcare,DHR,FY,1.8933126713553463,1.3008701871498392,0.7146262963404458,57.03886117377903,90.65245168503435,147.69131285881338,66.92541127615398,80.7659015826594,0.6021098789361634,0.2760636776715071,0.26348066473896603,0.2290680308855772,0.13060781476121563,0.08546532305868405,0.14394393195159938,0.11437448164189519,0.8693921852387844,0.9544198895027625,0.2760636776715071,0.2332780082987552,0.3928956511321433,0.27593684941013186,0.28207113060680344,41.175355450236964,0.4329420135183209,1.6842378499261212,6.399145994306629,5.45383275261324,4.02636655948553,7.95525783619818,0.3731001778304683,11.74872431388774,10.159977934078059,8.267825127568612,0.11346927451796365,0.27069365447554894,0.8647728606643972,0.4329420135183209,14.41455160744501,-7.394965277777778,-25.505988023952096,0.11346927451796367,3.8428186174673535,3.8428186174673535,6.115345619776938,26.696635039533916,26.1240724854079,22.59138889541026,22.59138889541026,2.273101837832157,6.115345619776938,0.004250321224001895,19.220330256410257,3.8428186174673535
2019,111.8890296534488,0.08391517649633018,-0.24243697889290672,Consumer Cyclical,DRI,FY,0.6055220134319246,0.370124143545214,0.31022318702937385,3.7870722880240644,11.358648332182424,15.14572062020649,18.224247155252648,-3.0785265350461586,0.21726358338033466,0.09782148900169205,0.0919228238390675,0.08382684715172024,0.08142656269973156,0.12106299212598425,0.29816935551283125,0.1884038291805282,0.9119263709574332,0.9396996996996997,0.09782148900169205,0.15742940537605213,0.38773718966814347,0.27940246363280424,0.27940246363280424,15.416666666666666,1.3575509324134958,2.4629273593580208,96.38052095130237,20.028262176788935,32.134105161601546,3.334012379534592,1.4442030953027423,10.19757085020243,6.34493927125506,3.702834008097166,0.5197645079899075,0.14798364354201918,0.6222010481181515,1.3575509324134958,0,-2.6469104665825975,-11.994285714285715,0.5197645079899076,6.2008087436261805,6.2008087436261805,1.7432852744876857,20.796264367816093,18.93319933639612,11.780256471335555,11.780256471335555,1.031237439270055,1.7432852744876857,0.02499316698408034,12.679303346587144,6.2008087436261805
2020,84.76299133300782,-0.24243697889290672,0.6804360946986507,Consumer Cyclical,DRI,FY,0.6143462739848282,0.4535363676929942,0.4257585899152164,2.3283249433193713,11.802531843400796,14.130856786720168,14.226928186293662,-0.09607139957349453,0.18040451395560336,0.10609845136994198,-0.0206227824104318,-0.0063021173577220155,0.6944099378881987,-0.004946662510933934,-0.021105010295126972,0.10159076692872825,0.30559006211180123,-0.1943740190752143,0.10609845136994198,0.5504770714149264,2.3486187371310914,0.6906704881705877,0.7013694067612057,13.316720257234726,0.12991543533451444,4.266515099519561,156.76506024096386,25.655573376102648,30.925567907201547,1.1606874711943027,0.7849207226953279,5.797066014669927,1.7709861450692748,6.220863895680521,-6.550813008130081,0.09111170887292011,0.30549697736538733,0.12991543533451444,2.6344444444444446,-1.4398785425101215,-4.142690739662202,-6.550813008130081,4.12175574811256,4.12175574811256,1.2307877646697152,-195.29749999999999,44.21830188679245,13.508557570645298,13.508557570645298,1.826568851132686,1.2307877646697152,0.03354273868395694,12.092920959297416,4.12175574811256
2021,142.43879013061525,0.6804360946986507,-0.12286086235247529,Consumer Cyclical,DRI,FY,1.0123356597954878,0.694097278580317,0.6571985067359195,3.4592348633287475,12.212324202995124,15.671559066323871,19.48979412899379,-3.8182350626699186,0.2075429746668334,0.09014605133336112,0.08011283889884799,0.08745014660719,-0.09696444058976583,0.05905537673257571,0.22370338772173048,0.07365062785258521,1.0915871639202082,0.8887004778788345,0.09014605133336112,0.4882086316757538,1.8493476947140166,0.6407921955205965,0.649042480194623,9.949386503067485,0.22950945717361218,3.788027443034375,105.51466275659824,18.72775041050903,29.88784067085954,1.0828367641747922,0.6753033473784968,9.156441717791411,7.092791411042945,9.315184049079754,0.321945018274273,0.16592320840455246,0.7746231155778894,0.22950945717361218,6.485605649103748,-4.43701226309922,-17.954887218045112,0.32194501827427296,6.6393629803419705,6.6393629803419705,2.5954603187837857,29.67931352296202,20.19374202616499,15.642539363484085,15.642539363484085,0.022699283765171715,2.5954603187837857,0.0108474550135802,22.196674565560823,6.6393629803419705
2022,124.9386375427246,-0.12286086235247529,,Consumer Cyclical,DRI,FY,0.6383761840324763,0.26663058186738836,0.22765899864682002,2.7289719626168227,12.936345776031436,15.665317738648259,17.54007858546169,-1.8747608468134302,0.2071651090342679,0.12068535825545171,0.11355140186915888,0.09894080996884735,0.12693187014174667,0.09400343337477061,0.43344554635610955,0.14022175838229795,0.8713305898491084,0.9408879710893133,0.12068535825545171,0.4794194834152213,2.2105813847693567,0.6793289569657185,0.6885299326957138,16.46175637393768,0.2584940217726833,4.610954417250477,133.75,20.80948487326247,28.215077605321508,1.411795751418393,0.9500976735926123,9.828638497652582,6.705790297339593,3.291079812206573,0.5908900083963057,0.13043613707165108,0.6822705198630682,0.2584940217726833,6.202962962962963,-3.1473314958656977,7.663819402074435,0.5908900083963057,7.327773632972432,7.327773632972432,1.6726803738317757,16.90586901763224,18.795696616102685,12.823749701456892,12.823749701456892,0.31047660591317006,1.6726803738317757,0.03495176780205901,13.45906720817503,7.327773632972432
2018,69.37368332712273,0.17681246852672605,-0.14067217137242172,Healthcare,DVA,FY,1.7223229822121986,0.5567166977329104,0.0660452600108645,76.71398512790742,4.782380919900926,81.49636604780835,20.63245461266427,60.86391143514408,0.2814011336053404,0.13378728051773758,0.09193263463064971,0.0692756091245734,0.24645247682831686,0.041343149216451984,0.21333613433125184,0.10730812539282575,0.7535475231716832,0.6871552682353929,0.13378728051773758,0.5286280892580589,2.7277910657167035,0.6881650488633276,0.7317446223859811,3.1303127596500047,0.1753714234579819,5.160132654973401,4.757932981729799,17.69057569020226,76.32181670872873,3.360625623771794,0.5967922871974687,10.37344987512706,4.593479586110568,1.9086634847625887,0,0.15534091589622698,0.44281118060102503,0.1753714234579819,0.9182484014203608,-1.7947237367014541,-1.7947237367014541,0,2.373102510729208,2.373102510729208,0.7706060788115514,11.123771967501943,11.202836332526878,4.9607411824862835,4.9607411824862835,-0.5925747683622529,0.7706060788115514,0,8.8977972897787,2.373102510729208
2019,59.61473665739361,-0.14067217137242172,0.45361708273629064,Healthcare,DVA,FY,1.5556566381321513,1.441343907376508,0.4647244759702171,73.87718105288687,4.517209268827978,78.39439032171485,18.62428193369499,59.770108388019864,0.3050445981416834,0.14429644204463124,0.10496915347519191,0.07121065069356496,0.23391239536270775,0.04684666064442875,0.38013386087712203,0.10999962782717472,0.6783959700160359,0.7274548976247431,0.14429644204463124,0.6455832499682002,5.238538883073991,0.8337784925049095,0.8397060563791409,3.702632124445726,0.1854299403379365,8.114428128877304,4.9406324767414365,19.59807101822504,80.80210109342617,1.8067111387433288,0.6578603086498984,13.528807388973043,8.524619791390712,7.272081191737028,0,0.18196942717284723,0.6301087410216879,0.1854299403379365,4.366345708145464,-2.7034972460882973,-2.7034972460882973,0,5.387229325103625,5.387229325103625,1.00919214297537,14.171926996119515,8.801565563753964,5.545943396396853,5.545943396396853,0.9941821513944445,1.00919214297537,0,8.938805934424748,5.387229325103625
2020,86.6569995880127,0.45361708273629064,0.4353370380376915,Healthcare,DVA,FY,1.2716244578766251,1.1242807866912372,0.13123555465092282,77.06693649959777,5.100150051078955,82.16708655067673,19.84103435727829,62.32605219339844,0.30838136256770643,0.1467140592820947,0.11412926977671471,0.06697848874396525,0.23814082481327686,0.04553911595338875,0.5591652295589802,0.11677180568608593,0.5868651299969202,0.777902747256638,0.1467140592820947,0.6589139981385073,8.090666437307652,0.8850810984742804,0.8899970638130502,5.572425857663814,0.17679409746550173,12.278789736087761,4.736142586930324,18.3962183335521,71.56652183650615,1.8090464192699258,0.6799065910171318,16.51984607294006,10.88914580498677,2.880364282911926,0,0.17133545570430775,0.6591554035617485,0.17679409746550173,3.6782309056237663,-2.9338883774299855,-2.9338883774299855,0,10.165158582966045,10.165158582966045,1.21761319148332,18.179167883853257,10.781378273604872,7.106603746889887,7.106603746889887,0.8219469923554166,1.21761319148332,0,10.573500327808787,10.165158582966045
2021,124.3820011138916,0.4353370380376915,-0.28225548140221934,Healthcare,DVA,FY,1.3206918562304542,1.2068701994093889,0.1925760454411092,75.72517361306855,4.918362242603056,80.6435358556716,18.40695741590941,62.23657843976219,0.31383481439601707,0.15469501704866692,0.13069287637954258,0.08421267709557194,0.20199750542313635,0.0571474862465225,1.295088867358122,0.12207943310293348,0.6443555259355651,0.8448421860829991,0.15469501704866692,0.6994281104539511,15.850593243221779,0.9378559723150671,0.9406549083723059,6.300945823722016,0.16123888854094903,22.662219327922404,4.820061580380567,19.829458598330053,74.21169527497487,1.8428614004119745,0.6786090671558453,18.349101967119644,12.253264278247649,4.601444455003326,0,0.16618553538718336,0.667785502538744,0.16123888854094903,3.367491763852337,-3.0101034351055787,-3.0101034351055787,0,15.84492129798758,15.84492129798758,1.030310177551084,12.234620879963208,9.284056673938721,6.19975845160435,6.19975845160435,0.2782945453681771,1.030310177551084,0,9.452851616289568,15.84492129798758
2022,89.27449951171874,-0.28225548140221934,,Healthcare,DVA,FY,1.2044262289450087,1.096452443690173,0.0931715925240109,80.18909431903512,4.851607633204877,85.04070195224,21.33121011582482,63.70949183641518,0.2928830357968815,0.11533800394732287,0.08322883912635205,0.06616692624411558,0.2050000103489886,0.045379227577661295,1.078426170040122,0.09358503910785927,0.7949999896510114,0.7216081107521534,0.11533800394732287,0.6983881147326966,16.597021588430017,0.9401809420565701,0.9431722013310766,3.7506743338589823,0.1323384498527806,23.764753778466602,4.551741145096797,17.11107799408062,75.23279448690457,1.9602569057475898,0.6858294642589206,16.824780626290433,10.33573855815554,3.4602869064005506,0,0.1347617816321148,0.6143163936417034,0.1323384498527806,2.496103253803017,-2.592798821402352,-2.592798821402352,0,9.747942150082967,9.747942150082967,0.598085791308689,9.039044508462089,7.224447443195119,4.438096499357651,4.438096499357651,-0.8082991723913209,0.598085791308689,0,9.009254170559934,9.747942150082967
2018,138.9771415308902,0.2620096834126031,0.10825864345268066,Industrials,DE,FY,1.8466380566288718,1.6032020016469246,0.1545575473490847,355.931517801914,83.16911116216677,439.1006289640808,33.340682877661585,405.7599460864192,0.27107367920629477,0.1091911953388995,0.10995562014299876,0.06397398254518345,0.4242267914609281,0.03378216466023849,0.20981945108878614,0.09013396122081305,0.5818163952145823,1.0070007916089452,0.1091911953388995,0.6027314999714726,3.743537270327256,0.7069991278345378,0.7891868571887473,3.3585908939847124,0.043077600263156025,6.210953418735271,1.0254781657271859,10.947586206896553,4.388648560741584,2.8404944220234167,0.5280609916129401,5.64259144451333,-3.5021698698078114,13.620892746435214,0.340229690930586,0.04916899190466029,-0.6206669230346646,0.043077600263156025,0.12119739268807468,-0.6170299311887733,-0.8489017394954064,0.3402296909305861,3.7313432201137515,3.7313432201137515,1.1376871152552719,17.783590609694308,-37.279745087626125,23.13830467505356,23.13830467505356,2.0727081469229915,1.1376871152552719,0.019131664600123992,13.480351118184103,3.7313432201137515
2019,154.0226183439556,0.10825864345268066,0.36041402314552884,Industrials,DE,FY,2.038067702686423,1.7981367706702003,0.15488093803959363,375.0691578786489,81.40023141236189,456.4693892910108,131.5482233502538,324.921165940757,0.3175403739365225,0.14147434917723775,0.10413164195832697,0.08286209180294463,0.20841487279843443,0.044554930079029186,0.2850258477175151,0.11544857404173942,0.7957436399217221,0.7360460929060136,0.14147434917723775,0.6209201353220748,3.9721370367125206,0.7259257480428414,0.7988792359067439,3.7885402455661663,0.07526359906471963,6.397178655918689,0.9731538633152376,2.7746478873239435,4.484016736401673,2.8994091580502217,0.5376997986604758,10.78041074249605,-0.11690363349131122,14.022116903633492,0.2898862588379957,0.08691222171277192,-0.010844079718640093,0.07526359906471963,0.225885468387951,-0.9892722528269063,-1.3615323224261773,0.2898862588379957,4.966717777972487,4.966717777972487,1.4439133425034387,17.42549953888718,-1532.031081081081,16.61346717467761,16.61346717467761,0.43504478440623107,1.4439133425034387,0.01663575028027623,12.962122012412518,4.966717777972487
2020,209.53452987670897,0.36041402314552884,0.6768222297275326,Industrials,DE,FY,2.2392998594608406,2.026404326902602,0.30092415144159107,409.5209622960045,77.06360603116948,486.584568327174,155.8846137601892,330.6999545669848,0.33379290939786155,0.14434440067529544,0.10925717501406866,0.07740574001125493,0.27865052794231265,0.03663554886737425,0.2126458993584293,0.09939934121294323,0.7084728302858615,0.7569200779727095,0.14434440067529544,0.6125634230467033,3.555538378294813,0.7167349083663594,0.7804869771782472,4.113873295910184,0.16268098612983173,5.804359588776378,0.8912852664576802,2.3414754746835444,4.736347269453891,2.7098741898589402,0.4732924052150058,23.869218500797448,15.397129186602871,24.583732057416267,0.3475099963649582,0.2105514912774339,0.6450621408525993,0.16268098612983173,0.564158624849216,-2.817394578313253,-4.401764705882353,0.34750999636495816,5.6147445311896105,5.6147445311896105,2.043836522228475,26.404198473282438,15.048259788688627,9.707062675397568,9.707062675397568,-1.797583843081745,2.043836522228475,0.013161164377573982,15.393205022075055,5.6147445311896105
2021,351.35215759277344,0.6768222297275326,0.002493423256926919,Industrials,DE,FY,2.1511552812858783,1.9078645235361653,0.28763633754305395,368.37440941304743,85.007040802308,453.3814502153554,153.00264459403763,300.3788056213178,0.33863347265128113,0.19523441759040525,0.17267853897873886,0.13544884608395422,0.21810049986845567,0.07089188482297834,0.3235310075416418,0.15282173464670532,0.7843988424098921,0.8844677137870856,0.19523441759040525,0.5755522267399006,2.6266616027345235,0.640854264502426,0.7242643208712954,8.65558912386707,0.15958853176898288,4.563724160381965,0.990839729018028,2.3855796804588283,4.2937619820085535,3.4372267332916926,0.523384929975985,24.794608472400512,16.514762516046215,28.06482670089859,0.17440885460338756,0.17549518444484827,0.6660626456122185,0.15958853176898288,0.49768101004895643,-2.9945736434108525,-5.0168831168831165,0.17440885460338756,6.065134827193316,6.065134827193316,2.539217245139015,18.746687908770753,21.72298872910999,14.468871343515403,14.468871343515403,0.1585423847250911,2.539217245139015,0.009303448985342596,14.296054485674025,6.065134827193316
